date,store_id,sku,qty_sold,price_inr,revenue_inr,shelf_sensor_stock,customer_sentiment
2026-06-04,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,36,0.24
2026-06-04,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,9,265.0,2385.0,34,0.26
2026-06-04,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,18,0.32
2026-06-04,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,22,145.0,3190.0,28,0.41
2026-06-04,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,23,275.0,6325.0,16,0.34
2026-06-04,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,7,320.0,2240.0,59,0.24
2026-06-04,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,35,28.0,980.0,46,0.37
2026-06-04,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,16,165.0,2640.0,30,0.21
2026-06-04,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,16,168.0,2688.0,20,0.37
2026-06-04,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,16,95.0,1520.0,19,0.39
2026-06-04,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,12,390.0,4680.0,57,0.22
2026-06-05,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,54,0.41
2026-06-05,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,11,480.0,5280.0,17,0.27
2026-06-05,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,20,145.0,2900.0,50,0.4
2026-06-05,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,18,275.0,4950.0,47,0.27
2026-06-05,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,45,0.22
2026-06-05,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,34,28.0,952.0,47,0.42
2026-06-05,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,15,165.0,2475.0,31,0.5
2026-06-05,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,26,168.0,4368.0,47,0.35
2026-06-05,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,19,95.0,1805.0,41,0.47
2026-06-05,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,7,390.0,2730.0,43,0.42
2026-06-05,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,9,265.0,2385.0,55,0.25
2026-06-05,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,41,0.25
2026-06-05,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,18,145.0,2610.0,29,0.43
2026-06-05,DELHI_STORE_002,SKU_004_Amul_Butter_500g,17,275.0,4675.0,18,0.25
2026-06-05,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,12,320.0,3840.0,52,0.33
2026-06-05,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,30,28.0,840.0,46,0.25
2026-06-05,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,11,165.0,1815.0,48,0.4
2026-06-05,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,25,168.0,4200.0,51,0.38
2026-06-05,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,26,95.0,2470.0,20,0.28
2026-06-05,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,16,390.0,6240.0,20,0.34
2026-06-05,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,37,0.21
2026-06-05,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,38,0.35
2026-06-05,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,24,145.0,3480.0,16,0.29
2026-06-05,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,21,275.0,5775.0,45,0.49
2026-06-05,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,11,320.0,3520.0,22,0.41
2026-06-05,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,38,28.0,1064.0,42,0.46
2026-06-05,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,17,165.0,2805.0,56,0.41
2026-06-05,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,28,168.0,4704.0,44,0.32
2026-06-05,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,22,95.0,2090.0,44,0.5
2026-06-05,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,9,390.0,3510.0,50,0.37
2026-06-05,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,13,265.0,3445.0,45,0.44
2026-06-05,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,29,0.31
2026-06-05,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,20,145.0,2900.0,32,0.33
2026-06-05,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,14,275.0,3850.0,25,0.22
2026-06-05,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,42,0.34
2026-06-05,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,33,28.0,924.0,38,0.34
2026-06-05,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,41,0.36
2026-06-05,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,27,168.0,4536.0,51,0.42
2026-06-05,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,31,95.0,2945.0,23,0.2
2026-06-05,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,36,0.28
2026-06-05,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,11,265.0,2915.0,51,0.36
2026-06-05,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,23,0.36
2026-06-05,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,25,145.0,3625.0,40,0.28
2026-06-05,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,29,275.0,7975.0,51,0.37
2026-06-05,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,20,320.0,6400.0,51,0.47
2026-06-05,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,30,28.0,840.0,42,0.32
2026-06-05,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,50,0.28
2026-06-05,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,30,168.0,5040.0,45,0.23
2026-06-05,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,22,95.0,2090.0,41,0.25
2026-06-05,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,7,390.0,2730.0,16,0.39
2026-06-06,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,25,0.32
2026-06-06,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,12,480.0,5760.0,59,0.24
2026-06-06,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,34,145.0,4930.0,34,0.42
2026-06-06,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,19,275.0,5225.0,47,0.37
2026-06-06,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,18,0.47
2026-06-06,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,43,28.0,1204.0,25,0.31
2026-06-06,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,18,0.44
2026-06-06,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,31,168.0,5208.0,54,0.4
2026-06-06,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,29,95.0,2755.0,29,0.4
2026-06-06,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,35,0.22
2026-06-06,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,15,265.0,3975.0,24,0.36
2026-06-06,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,49,0.3
2026-06-06,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,34,145.0,4930.0,56,0.27
2026-06-06,DELHI_STORE_002,SKU_004_Amul_Butter_500g,24,275.0,6600.0,59,0.48
2026-06-06,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,17,320.0,5440.0,38,0.39
2026-06-06,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,38,28.0,1064.0,20,0.45
2026-06-06,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,27,165.0,4455.0,16,0.29
2026-06-06,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,31,168.0,5208.0,18,0.48
2026-06-06,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,30,95.0,2850.0,32,0.33
2026-06-06,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,56,0.35
2026-06-06,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,32,0.46
2026-06-06,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,14,480.0,6720.0,18,0.32
2026-06-06,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,25,145.0,3625.0,30,0.49
2026-06-06,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,28,275.0,7700.0,20,0.46
2026-06-06,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,24,320.0,7680.0,42,0.43
2026-06-06,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,42,28.0,1176.0,32,0.24
2026-06-06,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,21,165.0,3465.0,16,0.24
2026-06-06,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,32,168.0,5376.0,34,0.23
2026-06-06,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,31,95.0,2945.0,42,0.4
2026-06-06,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,9,390.0,3510.0,50,0.34
2026-06-06,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,11,265.0,2915.0,59,0.27
2026-06-06,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,28,0.23
2026-06-06,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,34,145.0,4930.0,37,0.5
2026-06-06,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,31,275.0,8525.0,28,0.39
2026-06-06,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,17,320.0,5440.0,20,0.47
2026-06-06,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,49,28.0,1372.0,31,0.32
2026-06-06,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,28,165.0,4620.0,49,0.2
2026-06-06,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,34,168.0,5712.0,15,0.28
2026-06-06,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,33,95.0,3135.0,39,0.26
2026-06-06,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,23,390.0,8970.0,19,0.36
2026-06-06,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,19,265.0,5035.0,19,0.35
2026-06-06,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,48,0.34
2026-06-06,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,29,145.0,4205.0,35,0.44
2026-06-06,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,31,275.0,8525.0,45,0.33
2026-06-06,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,16,0.47
2026-06-06,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,49,28.0,1372.0,44,0.47
2026-06-06,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,25,165.0,4125.0,17,0.36
2026-06-06,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,29,168.0,4872.0,38,0.4
2026-06-06,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,16,95.0,1520.0,47,0.22
2026-06-06,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,7,390.0,2730.0,58,0.42
2026-06-07,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,18,265.0,4770.0,30,0.43
2026-06-07,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,13,480.0,6240.0,22,0.23
2026-06-07,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,34,145.0,4930.0,26,0.21
2026-06-07,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,23,275.0,6325.0,43,0.31
2026-06-07,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,42,0.43
2026-06-07,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,53,28.0,1484.0,16,0.49
2026-06-07,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,28,165.0,4620.0,59,0.38
2026-06-07,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,37,168.0,6216.0,51,0.4
2026-06-07,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,22,95.0,2090.0,56,0.27
2026-06-07,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,12,390.0,4680.0,34,0.38
2026-06-07,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,29,265.0,7685.0,20,0.26
2026-06-07,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,53,0.45
2026-06-07,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,40,145.0,5800.0,48,0.34
2026-06-07,DELHI_STORE_002,SKU_004_Amul_Butter_500g,32,275.0,8800.0,49,0.4
2026-06-07,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,12,320.0,3840.0,59,0.48
2026-06-07,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,33,28.0,924.0,20,0.42
2026-06-07,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,28,165.0,4620.0,37,0.45
2026-06-07,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,40,168.0,6720.0,41,0.35
2026-06-07,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,26,95.0,2470.0,45,0.46
2026-06-07,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,22,0.34
2026-06-07,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,13,265.0,3445.0,51,0.26
2026-06-07,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,11,480.0,5280.0,42,0.26
2026-06-07,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,29,145.0,4205.0,39,0.2
2026-06-07,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,30,275.0,8250.0,48,0.26
2026-06-07,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,27,320.0,8640.0,29,0.24
2026-06-07,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,46,28.0,1288.0,59,0.31
2026-06-07,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,22,165.0,3630.0,54,0.38
2026-06-07,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,34,168.0,5712.0,46,0.2
2026-06-07,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,31,95.0,2945.0,50,0.23
2026-06-07,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,43,0.22
2026-06-07,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,40,0.38
2026-06-07,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,11,480.0,5280.0,17,0.3
2026-06-07,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,36,145.0,5220.0,50,0.36
2026-06-07,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,25,275.0,6875.0,29,0.33
2026-06-07,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,10,320.0,3200.0,41,0.42
2026-06-07,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,53,28.0,1484.0,43,0.44
2026-06-07,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,16,165.0,2640.0,52,0.32
2026-06-07,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,37,168.0,6216.0,23,0.31
2026-06-07,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,26,95.0,2470.0,16,0.45
2026-06-07,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,28,0.48
2026-06-07,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,17,265.0,4505.0,54,0.45
2026-06-07,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,11,480.0,5280.0,21,0.22
2026-06-07,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,35,145.0,5075.0,34,0.42
2026-06-07,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,30,275.0,8250.0,42,0.24
2026-06-07,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,20,320.0,6400.0,58,0.22
2026-06-07,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,35,28.0,980.0,26,0.27
2026-06-07,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,31,165.0,5115.0,27,0.43
2026-06-07,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,35,168.0,5880.0,17,0.35
2026-06-07,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,14,95.0,1330.0,55,0.24
2026-06-07,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,14,390.0,5460.0,30,0.47
2026-06-08,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,33,0.28
2026-06-08,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,10,480.0,4800.0,21,0.27
2026-06-08,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,18,145.0,2610.0,40,0.36
2026-06-08,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,21,275.0,5775.0,46,0.36
2026-06-08,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,6,320.0,1920.0,36,0.25
2026-06-08,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,38,28.0,1064.0,33,0.4
2026-06-08,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,16,165.0,2640.0,38,0.44
2026-06-08,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,50,0.26
2026-06-08,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,17,95.0,1615.0,29,0.43
2026-06-08,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,10,390.0,3900.0,54,0.46
2026-06-08,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,19,265.0,5035.0,35,0.5
2026-06-08,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,5,480.0,2400.0,37,0.23
2026-06-08,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,24,145.0,3480.0,32,0.43
2026-06-08,DELHI_STORE_002,SKU_004_Amul_Butter_500g,29,275.0,7975.0,38,0.29
2026-06-08,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,15,320.0,4800.0,43,0.44
2026-06-08,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,33,28.0,924.0,38,0.25
2026-06-08,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,18,165.0,2970.0,29,0.46
2026-06-08,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,33,168.0,5544.0,59,0.24
2026-06-08,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,16,95.0,1520.0,55,0.4
2026-06-08,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,6,390.0,2340.0,42,0.23
2026-06-08,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,16,265.0,4240.0,22,0.46
2026-06-08,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,4,480.0,1920.0,47,0.47
2026-06-08,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,14,145.0,2030.0,23,0.46
2026-06-08,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,22,275.0,6050.0,46,0.29
2026-06-08,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,12,320.0,3840.0,35,0.31
2026-06-08,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,35,28.0,980.0,30,0.25
2026-06-08,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,10,165.0,1650.0,21,0.3
2026-06-08,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,44,0.39
2026-06-08,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,18,95.0,1710.0,36,0.49
2026-06-08,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,45,0.3
2026-06-08,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,16,265.0,4240.0,22,0.46
2026-06-08,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,8,480.0,3840.0,28,0.4
2026-06-08,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,31,145.0,4495.0,49,0.44
2026-06-08,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,20,275.0,5500.0,55,0.4
2026-06-08,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,35,0.34
2026-06-08,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,43,28.0,1204.0,32,0.49
2026-06-08,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,10,165.0,1650.0,16,0.42
2026-06-08,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,33,168.0,5544.0,53,0.29
2026-06-08,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,27,95.0,2565.0,51,0.21
2026-06-08,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,27,0.46
2026-06-08,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,9,265.0,2385.0,39,0.23
2026-06-08,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,4,480.0,1920.0,28,0.29
2026-06-08,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,55,0.46
2026-06-08,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,20,275.0,5500.0,55,0.26
2026-06-08,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,6,320.0,1920.0,50,0.21
2026-06-08,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,42,28.0,1176.0,17,0.45
2026-06-08,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,17,165.0,2805.0,19,0.47
2026-06-08,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,32,168.0,5376.0,38,0.33
2026-06-08,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,17,95.0,1615.0,49,0.38
2026-06-08,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,42,0.39
2026-06-09,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,15,265.0,3975.0,25,0.35
2026-06-09,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,26,0.31
2026-06-09,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,22,145.0,3190.0,21,0.28
2026-06-09,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,31,275.0,8525.0,36,0.26
2026-06-09,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,24,0.35
2026-06-09,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,30,28.0,840.0,19,0.3
2026-06-09,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,20,165.0,3300.0,38,0.29
2026-06-09,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,34,168.0,5712.0,18,0.39
2026-06-09,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,14,95.0,1330.0,37,0.46
2026-06-09,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,10,390.0,3900.0,59,0.24
2026-06-09,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,11,265.0,2915.0,33,0.32
2026-06-09,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,43,0.22
2026-06-09,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,18,145.0,2610.0,42,0.41
2026-06-09,DELHI_STORE_002,SKU_004_Amul_Butter_500g,12,275.0,3300.0,35,0.31
2026-06-09,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,7,320.0,2240.0,48,0.22
2026-06-09,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,25,28.0,700.0,57,0.4
2026-06-09,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,18,165.0,2970.0,41,0.2
2026-06-09,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,27,168.0,4536.0,47,0.24
2026-06-09,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,27,95.0,2565.0,39,0.24
2026-06-09,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,40,0.21
2026-06-09,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,9,265.0,2385.0,30,0.42
2026-06-09,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,14,480.0,6720.0,41,0.31
2026-06-09,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,23,145.0,3335.0,45,0.31
2026-06-09,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,13,275.0,3575.0,21,0.47
2026-06-09,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,10,320.0,3200.0,16,0.39
2026-06-09,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,37,28.0,1036.0,18,0.32
2026-06-09,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,42,0.31
2026-06-09,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,21,0.35
2026-06-09,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,32,95.0,3040.0,16,0.21
